"","artist_name","track_name","energy","danceability","energy.1","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","jack"
"1691","Taylor Swift","You Belong With Me - Instrumental with BGV",0.723,0.677,0.723,6,-6.6,1,0.0346,0.00592,0.76,0.104,0.221,130.004,"0"
"1692","Taylor Swift","Breathe - Instrumental only, no BV",0.469,0.585,0.469,1,-9.202,1,0.0271,0.0815,0.723,0.157,0.218,73.988,"0"
"1693","Taylor Swift","Tell Me Why - Instrumental with BGV",0.862,0.55,0.862,7,-5.727,1,0.0294,0.00159,0.799,0.392,0.631,100.042,"0"
"1694","Taylor Swift","You're Not Sorry - Instrumental with BGV",0.415,0.482,0.415,6,-6.354,1,0.0291,0.0112,0.0032,0.0846,0.205,134.112,"0"
"1695","Taylor Swift","The Way I Loved You - Instrumental with BGV",0.679,0.461,0.679,5,-5.597,1,0.0306,0.00135,0.0414,0.112,0.301,160.845,"0"
"1696","Taylor Swift","Forever & Always - Instrumental with BGV",0.751,0.603,0.751,10,-6.56,1,0.0357,0.000853,0.53,0.107,0.435,127.996,"0"
"1697","Taylor Swift","The Best Day - Instrumental with BGV",0.627,0.611,0.627,1,-11.901,1,0.0359,0.441,0.628,0.133,0.454,126.02,"0"
"1698","Taylor Swift","Change - Instrumental with BGV",0.733,0.515,0.733,5,-5.518,1,0.031,2.47e-05,0.629,0.131,0.177,96.012,"0"
"1699","Taylor Swift","Fearless - Instrumental with BGV",0.657,0.535,0.657,5,-6.031,1,0.0263,0.00232,0.848,0.322,0.383,100.059,"0"
"1700","Taylor Swift","Fifteen - Instrumental with BGV",0.643,0.524,0.643,7,-8.768,1,0.0258,0.00503,0.318,0.129,0.23,95.449,"0"
"1701","Taylor Swift","Love Story - Instrumental with BGV",0.735,0.61,0.735,2,-5.859,1,0.0315,0.0161,0.495,0.0865,0.155,119.038,"0"
"1702","Taylor Swift","Hey Stephen - Instrumental with BGV",0.57,0.757,0.57,6,-9.281,1,0.0551,0.0116,0.355,0.0695,0.966,116.035,"0"
"1703","Taylor Swift","White Horse - Instrumental with BGV",0.352,0.374,0.352,0,-11.242,1,0.0336,0.235,0.58,0.103,0.24,185.463,"0"
"1704","Taylor Swift","You Belong With Me - Instrumental with BGV",0.741,0.667,0.741,6,-6.584,1,0.0348,0.00615,0.791,0.124,0.2,129.995,"0"
"1705","Taylor Swift","Breathe - Instrumental only, no BV",0.469,0.582,0.469,1,-9.192,1,0.027,0.0746,0.833,0.107,0.224,73.966,"0"
"1706","Taylor Swift","Tell Me Why - Instrumental with BGV",0.848,0.551,0.848,7,-5.722,1,0.0294,0.00104,0.738,0.36,0.659,100.037,"0"
"1707","Taylor Swift","You're Not Sorry - Instrumental with BGV",0.417,0.457,0.417,6,-6.381,1,0.028,0.0105,0.00284,0.0996,0.184,67.019,"0"
"1708","Taylor Swift","The Way I Loved You - Instrumental with BGV",0.704,0.466,0.704,5,-5.635,1,0.0313,0.00163,0.103,0.112,0.333,160.868,"0"
"1709","Taylor Swift","Forever & Always - Instrumental with BGV",0.762,0.593,0.762,10,-6.464,1,0.0348,0.000549,0.387,0.109,0.475,128.032,"0"
"1710","Taylor Swift","The Best Day - Instrumental with BGV",0.625,0.61,0.625,1,-11.858,1,0.0386,0.448,0.667,0.158,0.424,126.036,"0"
"1711","Taylor Swift","Change - Instrumental with BGV",0.706,0.523,0.706,5,-5.518,1,0.0307,2.54e-05,0.627,0.118,0.179,96.025,"0"
"1712","Taylor Swift","Jump Then Fall",0.687,0.618,0.687,2,-5.737,1,0.0271,0.111,0,0.0693,0.82,79.991,"0"
"1713","Taylor Swift","Untouchable",0.454,0.419,0.454,5,-6.809,1,0.0335,0.0583,3.78e-06,0.0974,0.288,200.017,"0"
"1714","Taylor Swift","Forever & Always - Piano Version",0.16,0.592,0.16,9,-10.785,1,0.0347,0.852,0,0.116,0.294,118.929,"0"
"1715","Taylor Swift","Come In With The Rain",0.461,0.527,0.461,2,-6.172,1,0.0256,0.0961,2.47e-06,0.24,0.23,143.94,"0"
"1716","Taylor Swift","SuperStar",0.531,0.61,0.531,2,-6.123,1,0.0239,0.367,0,0.351,0.228,85.979,"0"
"1717","Taylor Swift","The Other Side Of The Door",0.816,0.476,0.816,4,-4.279,1,0.0347,0.169,0,0.238,0.469,163.847,"0"
"1718","Taylor Swift","Fearless",0.714,0.598,0.714,5,-4.397,1,0.0273,0.0364,1.04e-06,0.31,0.467,99.979,"0"
"1719","Taylor Swift","Fifteen",0.636,0.559,0.636,7,-4.4,1,0.0263,0.0728,0,0.144,0.214,95.485,"0"
"1720","Taylor Swift","Love Story",0.736,0.618,0.736,2,-3.937,1,0.0308,0.157,0,0.073,0.307,118.982,"0"
"1721","Taylor Swift","Hey Stephen",0.553,0.843,0.553,6,-7.348,1,0.0317,0.168,2.66e-06,0.107,0.825,115.997,"0"
"1722","Taylor Swift","White Horse",0.346,0.585,0.346,0,-8.014,1,0.0256,0.302,0,0.102,0.195,92.564,"0"
"1723","Taylor Swift","You Belong With Me",0.771,0.687,0.771,6,-4.424,1,0.0384,0.164,2.46e-05,0.112,0.445,129.964,"0"
"1724","Taylor Swift","Breathe",0.486,0.498,0.486,1,-7.384,1,0.0273,0.373,0,0.113,0.17,147.952,"0"
"1725","Taylor Swift","Tell Me Why",0.852,0.601,0.852,7,-3.096,1,0.0386,0.0606,3.41e-06,0.37,0.513,100.015,"0"
"1726","Taylor Swift","You're Not Sorry",0.459,0.459,0.459,6,-4.126,1,0.0275,0.13,2.3e-06,0.113,0.281,134.018,"0"
"1727","Taylor Swift","The Way I Loved You",0.712,0.436,0.712,5,-3.689,1,0.0329,0.0322,0,0.111,0.379,160.886,"0"
"1728","Taylor Swift","Forever & Always",0.829,0.605,0.829,10,-4.993,1,0.0549,0.0907,0,0.106,0.514,128.012,"0"
"1729","Taylor Swift","The Best Day",0.447,0.664,0.447,1,-8.535,1,0.0292,0.611,1e-06,0.139,0.364,126.079,"0"
"1730","Taylor Swift","Change",0.756,0.548,0.756,5,-4.175,1,0.036,0.00471,0,0.117,0.224,96.038,"0"
"1731","Taylor Swift","Jump Then Fall",0.687,0.618,0.687,2,-5.737,1,0.0271,0.111,0,0.0693,0.82,79.991,"0"
"1732","Taylor Swift","Untouchable",0.454,0.419,0.454,5,-6.809,1,0.0335,0.0583,3.78e-06,0.0974,0.288,200.017,"0"
"1733","Taylor Swift","Forever & Always - Piano Version",0.16,0.592,0.16,9,-10.785,1,0.0347,0.852,0,0.116,0.294,118.929,"0"
"1734","Taylor Swift","Come In With The Rain",0.475,0.527,0.475,2,-6.205,1,0.0258,0.0868,4.34e-06,0.248,0.224,143.962,"0"
"1735","Taylor Swift","SuperStar",0.531,0.61,0.531,2,-6.123,1,0.0239,0.367,0,0.351,0.228,85.979,"0"
"1736","Taylor Swift","The Other Side Of The Door",0.816,0.476,0.816,4,-4.279,1,0.0347,0.169,0,0.238,0.469,163.847,"0"
"1737","Taylor Swift","Fearless",0.714,0.598,0.714,5,-4.397,1,0.0273,0.0364,1.04e-06,0.31,0.467,99.979,"0"
"1738","Taylor Swift","Fifteen",0.636,0.559,0.636,7,-4.4,1,0.0263,0.0728,0,0.144,0.214,95.485,"0"
"1739","Taylor Swift","Love Story",0.736,0.618,0.736,2,-3.937,1,0.0308,0.157,0,0.073,0.307,118.982,"0"
"1740","Taylor Swift","Hey Stephen",0.553,0.843,0.553,6,-7.348,1,0.0317,0.168,2.66e-06,0.107,0.825,115.997,"0"
"1741","Taylor Swift","White Horse",0.346,0.585,0.346,0,-8.014,1,0.0256,0.302,0,0.102,0.195,92.564,"0"
"1742","Taylor Swift","You Belong With Me",0.771,0.687,0.771,6,-4.424,1,0.0384,0.164,2.46e-05,0.112,0.445,129.964,"0"
"1743","Taylor Swift","Breathe",0.486,0.498,0.486,1,-7.384,1,0.0273,0.373,0,0.113,0.17,147.952,"0"
"1744","Taylor Swift","Tell Me Why",0.852,0.601,0.852,7,-3.096,1,0.0386,0.0606,3.41e-06,0.37,0.513,100.015,"0"
"1745","Taylor Swift","You're Not Sorry",0.459,0.459,0.459,6,-4.126,1,0.0275,0.13,2.3e-06,0.113,0.281,134.018,"0"
"1746","Taylor Swift","The Way I Loved You",0.712,0.436,0.712,5,-3.689,1,0.0329,0.0322,0,0.111,0.379,160.886,"0"
"1747","Taylor Swift","Forever & Always",0.829,0.605,0.829,10,-4.993,1,0.0549,0.0907,0,0.106,0.514,128.012,"0"
"1748","Taylor Swift","The Best Day",0.447,0.664,0.447,1,-8.535,1,0.0292,0.611,1e-06,0.139,0.364,126.079,"0"
"1749","Taylor Swift","Change",0.756,0.548,0.756,5,-4.175,1,0.036,0.00471,0,0.117,0.224,96.038,"0"
"1750","Taylor Swift","Love Story - Live From Clear Channel Stripped 2008",0.444,0.741,0.444,2,-7.031,1,0.0311,0.659,0,0.131,0.512,119.006,"0"
"1751","Taylor Swift","Fearless - Live From Clear Channel Stripped 2008",0.266,0.623,0.266,5,-5.894,1,0.026,0.814,0,0.145,0.467,96.601,"0"
"1752","Taylor Swift","Beautiful Eyes - Live From Clear Channel Stripped 2008",0.704,0.627,0.704,3,-3.739,1,0.0269,0.596,0,0.0598,0.457,98.958,"0"
"1753","Taylor Swift","Untouchable - Live From Clear Channel Stripped 2008",0.184,0.731,0.184,5,-9.235,1,0.0418,0.856,0,0.0927,0.331,102.404,"0"
"1754","Taylor Swift","Teardrops On My Guitar - Live From Clear Channel Stripped 2008",0.801,0.344,0.801,10,-5.373,1,0.0574,0.664,0,0.106,0.615,204.489,"0"
"1755","Taylor Swift","Picture To Burn - Live From Clear Channel Stripped 2008",0.872,0.647,0.872,7,-1.953,1,0.0524,0.266,0,0.419,0.684,105.798,"0"
"1756","Taylor Swift","Should've Said No - Live From Clear Channel Stripped 2008",0.808,0.429,0.808,7,-3.004,1,0.0677,0.399,0,0.0884,0.438,171.537,"0"
"1757","Taylor Swift","Change - Live From Clear Channel Stripped 2008",0.712,0.243,0.712,5,-4.307,1,0.0577,0.156,0,0.111,0.273,202.319,"0"
"1758","Taylor Swift","Fearless",0.703,0.591,0.703,5,-4.376,1,0.0279,0.0365,0,0.307,0.442,100.036,"0"
"1759","Taylor Swift","Fifteen",0.627,0.559,0.627,7,-4.469,1,0.0264,0.0647,0,0.137,0.204,95.452,"0"
"1760","Taylor Swift","Love Story",0.738,0.616,0.738,2,-3.941,1,0.0311,0.153,0,0.0769,0.3,118.994,"0"
"1761","Taylor Swift","Hey Stephen",0.554,0.842,0.554,6,-7.355,1,0.0317,0.176,3.49e-06,0.0911,0.805,116.009,"0"
"1762","Taylor Swift","White Horse",0.342,0.581,0.342,0,-8.022,1,0.0259,0.286,0,0.101,0.212,92.166,"0"
"1763","Taylor Swift","You Belong With Me",0.755,0.687,0.755,6,-4.426,1,0.0385,0.157,1.09e-05,0.093,0.45,129.973,"0"
"1764","Taylor Swift","Breathe",0.48,0.497,0.48,1,-7.374,1,0.0269,0.377,0,0.118,0.169,147.96,"0"
"1765","Taylor Swift","Tell Me Why",0.839,0.603,0.839,7,-3.111,1,0.0384,0.0542,3.36e-06,0.353,0.49,100.074,"0"
"1766","Taylor Swift","You're Not Sorry",0.45,0.478,0.45,6,-4.153,1,0.0269,0.166,1.79e-06,0.114,0.273,133.932,"0"
"1767","Taylor Swift","The Way I Loved You",0.705,0.446,0.705,5,-3.706,1,0.0335,0.0322,0,0.11,0.416,160.933,"0"
"1768","Taylor Swift","Forever & Always",0.828,0.604,0.828,10,-4.976,1,0.0629,0.0871,0,0.106,0.515,128.024,"0"
"1769","Taylor Swift","The Best Day",0.445,0.665,0.445,1,-8.519,1,0.0288,0.636,3.71e-06,0.131,0.402,126.093,"0"
"1770","Taylor Swift","Change",0.753,0.541,0.753,5,-4.24,1,0.0373,0.00414,0,0.111,0.219,95.953,"0"
"1771","Taylor Swift","Tim McGraw",0.491,0.58,0.491,0,-6.462,1,0.0251,0.575,0,0.121,0.425,76.009,"0"
"1772","Taylor Swift","Picture To Burn",0.877,0.658,0.877,7,-2.098,1,0.0323,0.173,0,0.0962,0.821,105.586,"0"
"1773","Taylor Swift","Teardrops On My Guitar - Radio Single Remix",0.417,0.621,0.417,10,-6.941,1,0.0231,0.288,0,0.119,0.289,99.953,"0"
"1774","Taylor Swift","A Place in this World",0.777,0.576,0.777,9,-2.881,1,0.0324,0.051,0,0.32,0.428,115.028,"0"
"1775","Taylor Swift","Cold As You",0.482,0.418,0.482,5,-5.769,1,0.0266,0.217,0,0.123,0.261,175.558,"0"
"1776","Taylor Swift","The Outside",0.805,0.589,0.805,5,-4.055,1,0.0293,0.00491,0,0.24,0.591,112.982,"0"
"1777","Taylor Swift","Tied Together with a Smile",0.578,0.479,0.578,2,-4.963,1,0.0294,0.525,0,0.0841,0.192,146.165,"0"
"1778","Taylor Swift","Stay Beautiful",0.629,0.594,0.629,8,-4.919,1,0.0246,0.0868,0,0.137,0.504,131.597,"0"
"1779","Taylor Swift","Should've Said No",0.777,0.476,0.777,4,-3.771,0,0.0289,0.0103,0,0.196,0.472,167.964,"0"
"1780","Taylor Swift","Mary's Song (Oh My My My)",0.627,0.403,0.627,2,-5.28,1,0.0292,0.0177,0,0.182,0.374,74.9,"0"
"1781","Taylor Swift","Our Song",0.672,0.668,0.672,2,-4.931,1,0.0303,0.111,0,0.329,0.539,89.011,"0"
"1782","Taylor Swift","I'm Only Me When I'm With You",0.934,0.563,0.934,8,-3.629,1,0.0646,0.00452,0.000807,0.103,0.518,143.964,"0"
"1783","Taylor Swift","Invisible",0.394,0.612,0.394,7,-5.723,1,0.0243,0.637,0,0.147,0.233,96.001,"0"
"1784","Taylor Swift","A Perfectly Good Heart",0.751,0.483,0.751,4,-5.726,1,0.0365,0.00349,0,0.128,0.268,156.092,"0"
"1785","Taylor Swift","Teardrops on My Guitar - Pop Version",0.753,0.459,0.753,10,-3.827,1,0.0537,0.0402,0,0.0863,0.483,199.997,"0"
"1786","Taylor Swift","Tim McGraw",0.491,0.58,0.491,0,-6.462,1,0.0251,0.575,0,0.121,0.425,76.009,"0"
"1787","Taylor Swift","Picture To Burn",0.877,0.658,0.877,7,-2.098,1,0.0323,0.173,0,0.0962,0.821,105.586,"0"
"1788","Taylor Swift","Teardrops On My Guitar - Radio Single Remix",0.417,0.621,0.417,10,-6.941,1,0.0231,0.288,0,0.119,0.289,99.953,"0"
"1789","Taylor Swift","A Place in this World",0.777,0.576,0.777,9,-2.881,1,0.0324,0.051,0,0.32,0.428,115.028,"0"
"1790","Taylor Swift","Cold As You",0.482,0.418,0.482,5,-5.769,1,0.0266,0.217,0,0.123,0.261,175.558,"0"
"1791","Taylor Swift","The Outside",0.805,0.589,0.805,5,-4.055,1,0.0293,0.00491,0,0.24,0.591,112.982,"0"
"1792","Taylor Swift","Tied Together with a Smile",0.578,0.479,0.578,2,-4.963,1,0.0294,0.525,0,0.0841,0.192,146.165,"0"
"1793","Taylor Swift","Stay Beautiful",0.629,0.594,0.629,8,-4.919,1,0.0246,0.0868,0,0.137,0.504,131.597,"0"
"1794","Taylor Swift","Should've Said No",0.777,0.476,0.777,4,-3.771,0,0.0289,0.0103,0,0.196,0.472,167.964,"0"
"1795","Taylor Swift","Mary's Song (Oh My My My)",0.627,0.403,0.627,2,-5.28,1,0.0292,0.0177,0,0.182,0.374,74.9,"0"
"1796","Taylor Swift","Our Song",0.672,0.668,0.672,2,-4.931,1,0.0303,0.111,0,0.329,0.539,89.011,"0"
"1797","Taylor Swift","I'm Only Me When I'm With You",0.934,0.563,0.934,8,-3.629,1,0.0646,0.00452,0.000807,0.103,0.518,143.964,"0"
"1798","Taylor Swift","Invisible",0.394,0.612,0.394,7,-5.723,1,0.0243,0.637,0,0.147,0.233,96.001,"0"
"1799","Taylor Swift","A Perfectly Good Heart",0.751,0.483,0.751,4,-5.726,1,0.0365,0.00349,0,0.128,0.268,156.092,"0"
"1800","Taylor Swift","Teardrops on My Guitar - Pop Version",0.753,0.459,0.753,10,-3.827,1,0.0537,0.0402,0,0.0863,0.483,199.997,"0"
"1801","Taylor Swift","Tim McGraw - Commentary",0.278,0.634,0.278,9,-12.692,0,0.945,0.872,0,0.127,0.653,171.246,"0"
"1802","Taylor Swift","Tim McGraw",0.499,0.574,0.499,0,-6.462,1,0.0254,0.601,0,0.123,0.447,76,"0"
"1803","Taylor Swift","Picture To Burn - Commentary",0.286,0.791,0.286,7,-12.078,1,0.942,0.864,0,0.14,0.512,60.266,"0"
"1804","Taylor Swift","Picture To Burn",0.864,0.662,0.864,7,-2.08,1,0.0322,0.202,0,0.0997,0.791,105.607,"0"
"1805","Taylor Swift","Teardrops On My Guitar - Radio Single Remix / Commentary",0.299,0.732,0.299,3,-12.416,1,0.941,0.862,0,0.18,0.551,84.758,"0"
"1806","Taylor Swift","Teardrops On My Guitar - Radio Single Remix",0.44,0.626,0.44,10,-6.942,1,0.0232,0.331,0,0.146,0.259,99.962,"0"
"1807","Taylor Swift","A Place In This World - Commentary",0.278,0.685,0.278,9,-12.594,1,0.899,0.871,0,0.143,0.774,75.683,"0"
"1808","Taylor Swift","A Place In This World",0.77,0.573,0.77,9,-2.932,1,0.0326,0.0506,0,0.321,0.43,114.982,"0"
"1809","Taylor Swift","Cold As You - Commentary",0.28,0.699,0.28,11,-12.809,0,0.945,0.901,0,0.139,0.528,138.159,"0"
"1810","Taylor Swift","Cold As You",0.492,0.421,0.492,5,-5.735,1,0.0262,0.222,0,0.116,0.29,175.974,"0"
"1811","Taylor Swift","The Outside - Commentary",0.29,0.734,0.29,11,-12.607,0,0.922,0.884,0,0.283,0.676,94.383,"0"
"1812","Taylor Swift","The Outside",0.807,0.586,0.807,5,-4.05,1,0.0291,0.0044,0,0.275,0.587,113.002,"0"
"1813","Taylor Swift","Tied Together With A Smile - Commentary",0.325,0.724,0.325,9,-13.422,0,0.953,0.879,0,0.158,0.552,67.906,"0"
"1814","Taylor Swift","Tied Together With A Smile",0.556,0.48,0.556,2,-4.93,1,0.0277,0.501,0,0.081,0.213,146.118,"0"
"1815","Taylor Swift","Stay Beautiful - Commentary",0.286,0.747,0.286,4,-13.657,1,0.945,0.701,0,0.128,0.503,99.845,"0"
"1816","Taylor Swift","Stay Beautiful",0.631,0.592,0.631,8,-4.898,1,0.0248,0.0993,0,0.158,0.443,131.607,"0"
"1817","Taylor Swift","Should’ve Said No - Commentary",0.28,0.726,0.28,6,-11.744,0,0.941,0.83,0,0.144,0.591,118.747,"0"
"1818","Taylor Swift","Should've Said No",0.758,0.477,0.758,4,-3.889,0,0.0285,0.00983,0,0.203,0.53,167.935,"0"
"1819","Taylor Swift","Mary's Song (Oh My My My) - Commentary",0.303,0.72,0.303,2,-12.079,1,0.926,0.821,0,0.166,0.705,128.144,"0"
"1820","Taylor Swift","Mary's Song (Oh My My My)",0.612,0.486,0.612,2,-5.429,1,0.0269,0.0212,0,0.239,0.368,150.721,"0"
"1821","Taylor Swift","Our Song - Commentary",0.279,0.72,0.279,1,-12.115,1,0.942,0.864,0,0.32,0.606,83.734,"0"
"1822","Taylor Swift","Our Song",0.659,0.667,0.659,2,-4.932,1,0.0298,0.113,0,0.325,0.575,89.128,"0"
"1823","Taylor Swift","I’m Only Me When I’m With You - Commentary",0.27,0.713,0.27,11,-12.484,0,0.939,0.881,0,0.141,0.571,108.258,"0"
"1824","Taylor Swift","I'm Only Me When I'm With You",0.934,0.551,0.934,8,-3.631,1,0.0752,0.0049,0.000563,0.103,0.505,143.94,"0"
"1825","Taylor Swift","Invisible - Commentary",0.222,0.72,0.222,6,-13.899,1,0.904,0.816,0,0.14,0.593,77.762,"0"
"1826","Taylor Swift","Invisible",0.384,0.612,0.384,7,-5.731,1,0.024,0.597,0,0.164,0.204,96.02,"0"
"1827","Taylor Swift","A Perfectly Good Heart - Commentary",0.248,0.644,0.248,8,-12.282,1,0.931,0.839,0,0.118,0.56,81.209,"0"
"1828","Taylor Swift","A Perfectly Good Heart",0.76,0.489,0.76,4,-5.713,1,0.0362,0.0036,0,0.111,0.273,156.088,"0"
"1829","Taylor Swift","Teardrops On My Guitar - Pop Version / Commentary",0.32,0.645,0.32,11,-11.998,0,0.931,0.881,0,0.149,0.705,80.865,"0"
"1830","Taylor Swift","Teardrops On My Guitar - Pop Version",0.742,0.464,0.742,10,-3.976,1,0.0539,0.0456,0,0.0755,0.485,199.909,"0"
"1831","Taylor Swift","Tim McGraw - Instrumental w/ BG vocals",0.447,0.55,0.447,0,-9.548,1,0.0312,0.202,0.0563,0.156,0.312,76.003,"0"
"1832","Taylor Swift","Picture To Burn - Instrumental w/ BG vocals",0.745,0.547,0.745,7,-8.409,1,0.0266,0.0139,0.168,0.0565,0.917,105.492,"0"
"1833","Taylor Swift","Teardrops On My Guitar - Instrumental w/ BG vocals",0.381,0.625,0.381,10,-13.582,1,0.0263,0.0367,0.869,0.0955,0.133,100.055,"0"
"1834","Taylor Swift","A Place In This World - Instrumental w/ BG vocals",0.674,0.562,0.674,9,-8.048,1,0.0316,0.00153,0.626,0.34,0.526,115.011,"0"
"1835","Taylor Swift","Cold As You - Instrumental w/ BG vocals",0.457,0.552,0.457,2,-11.197,0,0.0287,0.0518,0.0239,0.343,0.22,87.987,"0"
"1836","Taylor Swift","The Outside - Instrumental w/ BG vocals",0.704,0.553,0.704,5,-8.254,1,0.0283,3.12e-05,0.83,0.184,0.603,113.031,"0"
"1837","Taylor Swift","Tied Together With A Smile - Instrumental w/ BG vocals",0.462,0.526,0.462,2,-9.512,1,0.0248,0.104,0.302,0.0986,0.216,146.099,"0"
"1838","Taylor Swift","Stay Beautiful - Instrumental w/ BG vocals",0.521,0.562,0.521,8,-10.731,1,0.034,0.00483,0.00231,0.208,0.455,131.751,"0"
"1839","Taylor Swift","Should've Said No - Instrumental w/ BG vocals",0.549,0.412,0.549,4,-9.168,0,0.032,3.36e-05,0.825,0.284,0.708,168.091,"0"
"1840","Taylor Swift","Mary's Song (Oh My My My) - Instrumental w/ BG vocals",0.521,0.472,0.521,2,-10.802,1,0.0305,7.36e-05,0.545,0.135,0.305,151.014,"0"
"1841","Taylor Swift","Our Song - Instrumental w/ BG vocals",0.493,0.627,0.493,2,-9.273,1,0.03,0.0295,0.00346,0.143,0.528,89.025,"0"
"1842","Taylor Swift","I'm Only Me When I'm With You - Instrumental w/ BG vocals",0.8,0.535,0.8,8,-8.801,1,0.0319,6.85e-05,0.765,0.309,0.836,144.02,"0"
"1843","Taylor Swift","Invisible - Instrumental w/ BG vocals",0.27,0.576,0.27,7,-11.997,1,0.0297,0.287,0.662,0.1,0.145,95.987,"0"
"1844","Taylor Swift","A Perfectly Good Heart - Instrumental w/ BG vocals",0.659,0.472,0.659,4,-8.969,1,0.0296,5.82e-05,0.835,0.188,0.264,155.993,"0"
"1845","Taylor Swift","Tim McGraw - Instrumental w/ BG vocals",0.427,0.523,0.427,0,-9.534,1,0.0291,0.18,0.0369,0.198,0.301,75.966,"0"
"1846","Taylor Swift","Picture To Burn - Instrumental w/ BG vocals",0.742,0.55,0.742,7,-8.425,1,0.0267,0.0137,0.153,0.0674,0.892,105.488,"0"
"1847","Taylor Swift","Teardrops On My Guitar - Instrumental w/ BG vocals",0.369,0.621,0.369,10,-13.636,1,0.0265,0.0423,0.825,0.0974,0.123,100.052,"0"
"1848","Taylor Swift","A Place In This World - Instrumental w/ BG vocals",0.66,0.568,0.66,9,-8.049,1,0.0311,0.00116,0.588,0.337,0.544,115.005,"0"
"1849","Taylor Swift","Cold As You - Instrumental w/ BG vocals",0.469,0.557,0.469,2,-11.18,0,0.0295,0.0673,0.0138,0.345,0.197,87.98,"0"
"1850","Taylor Swift","The Outside - Instrumental w/ BG vocals",0.712,0.553,0.712,5,-8.28,1,0.0283,3.28e-05,0.758,0.188,0.62,113.025,"0"
"1851","Taylor Swift","Tied Together With A Smile - Instrumental w/ BG vocals",0.469,0.528,0.469,2,-9.524,1,0.0248,0.111,0.36,0.0888,0.183,146.141,"0"
"1852","Taylor Swift","Stay Beautiful - Instrumental w/ BG vocals",0.532,0.567,0.532,8,-10.733,1,0.0341,0.00486,0.00282,0.223,0.46,131.775,"0"
"1853","Taylor Swift","Should've Said No - Instrumental w/ BG vocals",0.563,0.414,0.563,4,-9.149,0,0.0313,4.11e-05,0.801,0.295,0.685,168.127,"0"
"1854","Taylor Swift","Mary's Song (Oh My My My) - Instrumental w/ BG vocals",0.529,0.475,0.529,2,-10.802,1,0.0317,8.14e-05,0.562,0.146,0.301,151,"0"
"1855","Taylor Swift","Our Song - Instrumental w/ BG vocals",0.484,0.528,0.484,2,-9.266,1,0.0316,0.0326,0.00165,0.14,0.585,178.299,"0"
"1856","Taylor Swift","I'm Only Me When I'm With You - Instrumental w/ BG vocals",0.796,0.541,0.796,8,-8.833,1,0.0306,5.28e-05,0.82,0.326,0.847,144.004,"0"
"1857","Taylor Swift","Invisible - Instrumental w/ BG vocals",0.279,0.575,0.279,7,-12.066,1,0.0286,0.259,0.572,0.0941,0.118,96.007,"0"
"1858","Taylor Swift","A Perfectly Good Heart - Instrumental w/ BG vocals",0.658,0.468,0.658,4,-8.908,1,0.0309,6.53e-05,0.903,0.18,0.31,155.995,"0"
"1859","St. Vincent","The Nowhere Inn",0.691,0.204,0.691,7,-8.385,1,0.0872,0.325,0.00605,0.324,0.423,75.187,"0"
"1860","St. Vincent","Carrie Voicemail",0.155,0.271,0.155,2,-22.189,0,0.0392,0.969,0.645,0.239,0.18,83.543,"0"
"1861","St. Vincent","Palm Desert",0.594,0.344,0.594,7,-8.172,0,0.0366,0.141,0.000771,0.197,0.133,82.004,"0"
"1862","St. Vincent","Carrie Wave",0.451,0.316,0.451,2,-15.885,0,0.0686,0.711,0.789,0.192,0.0869,164.868,"0"
"1863","St. Vincent","Waiting On A Wave",0.906,0.503,0.906,10,-7.081,1,0.0613,0.000603,0.00086,0.138,0.313,109.819,"0"
"1864","St. Vincent","Opening Limo Scene",0.0624,0.311,0.0624,2,-27.197,0,0.0302,0.943,0.846,0.127,0.0375,86.28,"0"
"1865","St. Vincent","Hallway Scene",0.0354,0.832,0.0354,10,-23.788,1,0.278,0.792,0.927,0.109,0.0383,114.762,"0"
"1866","St. Vincent","Rooftop",0.0518,0.278,0.0518,0,-24.339,1,0.0555,0.968,0.941,0.278,0.0281,65.698,"0"
"1867","St. Vincent","Come To Jesus",0.0567,0.517,0.0567,3,-30.27,0,0.0372,0.941,0.981,0.11,0.174,110.036,"0"
"1868","St. Vincent","Downtempo Montage",0.154,0.316,0.154,7,-18.608,1,0.0347,0.933,0.986,0.14,0.0754,69.605,"0"
"1869","St. Vincent","Sex Scene",0.275,0.662,0.275,5,-18.316,0,0.109,0.000234,0.936,0.099,0.79,147.889,"0"
"1870","St. Vincent","Board Room",0.313,0.658,0.313,10,-13.231,0,0.0503,0.56,0.779,0.0958,0.484,94.932,"0"
"1871","St. Vincent","Spa Scene",0.138,0.289,0.138,9,-20.989,0,0.0384,0.99,0.981,0.0868,0.0369,87.165,"0"
"1872","St. Vincent","Tour Bus",0.0352,0.265,0.0352,0,-22.737,1,0.0782,0.489,0.956,0.0883,0.0327,138.61,"0"
"1873","St. Vincent","Carrie Off Bus",0.66,0.802,0.66,7,-17.879,1,0.628,0.406,0.868,0.109,0.301,124.819,"0"
"1874","St. Vincent","Texas Intro",0.192,0.321,0.192,7,-14.052,1,0.0327,0.993,0.939,0.189,0.355,62.609,"0"
"1875","St. Vincent","Texas Choir",0.253,0.461,0.253,7,-13.441,1,0.0412,0.869,0.931,0.087,0.387,80.55,"0"
"1876","St. Vincent","Bacchanal",0.255,0.115,0.255,0,-13.596,1,0.0334,0.0267,0.921,0.0923,0.0795,77.622,"0"
